NET_INCOME,OP_PROFIT_LOSS,TRANS_REV_PAX,MAIL,TOTAL_PROPERTY,PROP_FREIGHT,PROP_BAG,TOTAL_CHARTER,CHARTER_PAX,CHARTER_PROP,TOTAL_MISC_REV,RES_CANCEL_FEES,MISC_OP_REV,PUB_SVC_REVENUE,TRANS_REVENUE,OP_REVENUES,FLYING_OPS,MAINTENANCE,PAX_SERVICE,AIRCFT_SERVICES,PROMOTION_SALES,GENERAL_ADMIN,GENERAL_SERVICES,DEPREC_AMORT,TRANS_EXPENSES,OP_EXPENSES,INTEREST_LONG_DEBT,INTEREST_EXP_OTH,FOREIGN_EX_GAINS,CAP_GAINS_PROP,CAP_GAINS_OTHER,OTHER_INCOME_NET,NON_OP_INCOME,INCOME_PRE_TAX,INCOME_TAX,INCOME_BEFORE_OTH,DISCONT_OPS,EXTRA_ITEMS,INCOME_TAX_EXTRA,INCOME_TAX_CREDITS,ACCTG_CHANGES,AIRLINE_ID,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER,CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER_GROUP_NEW,CARRIER_GROUP,YEAR,QUARTER
42397.65,20127.64,324774.31,0.00,,0.00,68887.94,,11116.95,0.00,,23307.73,26005.75,0.00,5371.72,459464.40,189311.24,43276.92,22830.94,73904.96,24354.11,39823.21,0.00,45835.38,0.00,439336.76,0.00,-16117.17,0.00,0.00,0.00,49364.16,33247.00,53374.64,10976.98,42397.65,0.00,,0.00,0.00,0.00,20368,G4,Allegiant Air,G4,Allegiant Air,06035,D,3,3,2021,3
43066.05,6043.36,64242.98,484.52,,20263.62,14003.20,,27110.17,0.00,,2822.30,782.68,0.00,657.55,130367.01,48247.53,14626.72,7106.71,19017.39,6751.56,16495.20,0.00,12078.54,0.00,124323.65,-5395.92,-60.56,0.00,0.00,0.00,51947.65,46491.17,52534.53,9468.47,43066.05,0.00,0.00,0.00,,0.00,20422,SY,Sun Country Airlines d/b/a MN Airlines,SY,Sun Country Airlines d/b/a MN Airlines,06795,D,2,2,2021,2
43204.82,725.55,0.00,0.00,,0.00,0.00,,112558.54,0.00,,0.00,0.00,0.00,0.00,112558.54,56399.66,11417.80,10750.06,13488.03,41.13,7043.33,0.00,12692.97,0.00,111832.99,0.00,-3558.35,0.00,0.00,0.00,46037.62,42479.27,43204.82,0.00,43204.82,0.00,0.00,0.00,,0.00,20377,X9,Omni Air International LLC,X9,Omni Air International LLC,16736,I,2,2,2021,2
44959.78,61253.16,0.00,0.00,,244650.27,0.00,,0.00,0.00,,0.00,11512.65,0.00,0.00,256162.92,113246.97,36974.40,0.00,23350.05,335.10,10065.42,0.00,10937.81,0.00,194909.76,0.00,317.50,104.13,-247.96,0.00,-2655.87,-2482.21,58770.95,13811.17,44959.78,0.00,0.00,0.00,,0.00,19917,5X,United Parcel Service,5X,United Parcel Service,16911,A,3,3,2021,1
46810.15,56480.89,0.00,0.00,57803.24,57803.24,0.00,206695.32,27365.33,179329.99,5104.03,0.00,5104.03,0.00,0.00,269602.59,93192.01,50366.31,5592.42,29997.83,3196.49,18337.22,,12329.14,110.28,213121.70,-3229.52,0.00,142.85,0.00,0.00,1274.41,-1812.26,54668.63,7858.49,46810.15,0.00,0.00,0.00,46810.15,0.00,20007,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,06087,D,3,3,2021,2
47138.37,32508.04,204850.24,19743.93,,130182.63,3392.39,,,,,538.92,92.41,,14908.33,373708.85,142292.56,20765.86,40286.52,45951.72,24670.48,32187.29,,31315.45,3730.93,341200.81,-32372.62,1473.20,-656.23,,,58227.09,26671.44,59179.48,12041.10,47138.37,,,,47138.37,,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10877,P,3,3,2021,3
47613.04,64314.58,0.00,0.00,,264112.86,0.00,,0.00,0.00,,0.00,12629.38,0.00,0.00,276742.24,123093.48,41633.18,0.00,23758.42,346.07,11150.28,0.00,12446.23,0.00,212427.66,0.00,262.51,13.35,-172.55,0.00,-2742.97,-2639.65,61674.93,14061.88,47613.04,0.00,0.00,0.00,,0.00,19917,5X,United Parcel Service,5X,United Parcel Service,16911,A,3,3,2021,2
47885.79,-25093.34,222934.60,0.00,,0.00,0.00,,0.00,0.00,,0.00,1131.07,0.00,0.00,224065.67,78022.60,86446.57,23456.05,3173.97,0.00,25294.35,0.00,32765.47,0.00,249159.01,-11193.69,-851.19,0.00,0.00,0.00,98338.90,86294.02,61200.68,13314.89,47885.79,0.00,0.00,0.00,,0.00,20452,YX,Republic Airline,YX,Republic Airline,06003,D,3,3,2021,1
49169.00,19151.00,110545.00,0.00,,0.00,0.00,,0.00,0.00,,0.00,28.00,0.00,0.00,110572.00,18496.00,26661.00,8132.00,5976.00,0.00,15439.00,0.00,16718.00,0.00,91422.00,-4704.00,-529.00,0.00,1.00,0.00,48500.00,43268.00,62418.00,13249.00,49170.00,0.00,0.00,0.00,,0.00,19687,QX,Horizon Air,QX,Horizon Air,06580,D,2,2,2021,2
51375.87,-61715.98,817247.66,6677.43,,241934.57,18497.38,,,,,2171.04,381.69,,28811.35,1115721.11,463370.41,78601.64,147840.54,192701.43,66450.65,98424.76,,117323.68,12723.99,1177437.10,-108906.24,5956.97,-3950.09,,,237950.11,131050.75,69334.77,17958.90,51375.87,,,,51375.87,,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,10874,A,3,3,2021,3
51810.05,64937.77,0.00,0.00,66723.85,66723.85,0.00,197906.62,31405.99,166500.63,5517.27,0.00,5517.27,0.00,0.00,270147.74,95821.66,40475.36,5805.63,28163.31,2972.91,19067.43,,12795.16,108.51,205209.98,-3027.19,0.00,-423.84,246.51,0.00,-445.70,-3650.21,61287.55,9477.50,51810.05,0.00,0.00,0.00,51810.05,0.00,20007,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,06087,D,3,3,2021,3
55260.11,-6406.55,0.00,0.00,,0.00,0.00,,100494.23,0.00,,0.00,0.00,0.00,0.00,100494.23,54338.48,10640.88,10505.97,12170.47,11.25,6893.66,0.00,12334.31,5.75,106900.77,0.00,-3730.36,0.00,0.00,0.00,65397.01,61666.65,55260.11,0.00,55260.11,0.00,0.00,0.00,,0.00,20377,X9,Omni Air International LLC,X9,Omni Air International LLC,16736,I,2,2,2021,1
58318.20,62813.82,,1475.12,,151415.25,,,,255090.71,,,,,22701.73,430682.81,161442.97,81170.19,,34463.35,9069.26,11856.53,,15627.91,54238.79,367868.99,-2312.00,79.91,,-24.35,,-7.88,-2264.32,60549.50,2231.30,,,,,,,20370,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,16683,I,3,3,2021,2
59848.21,83950.71,0.00,0.00,101279.95,101279.95,0.00,240103.31,15666.86,224436.45,5380.72,0.00,5380.72,0.00,0.00,346763.97,144529.68,47385.60,3911.77,30599.78,2722.76,20207.45,,13422.68,33.55,262813.26,-6138.32,0.00,-179.43,0.00,0.00,-659.32,-6977.07,76973.64,17125.43,59848.21,0.00,0.00,0.00,59848.21,0.00,20007,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,06087,D,3,3,2021,4
59991.00,-42828.00,383404.00,0.00,,17015.00,25934.00,,772.00,220.00,,2892.00,76077.00,0.00,12740.00,519054.00,220185.00,53674.00,44823.00,104745.00,35412.00,44025.00,,49042.00,9976.00,561882.00,-27906.00,-785.00,0.00,118.00,0.00,141909.00,113336.00,70508.00,10517.00,59991.00,0.00,0.00,0.00,,0.00,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10260,L,3,3,2021,2
63310.09,51260.59,,1695.72,,125979.52,,,,232705.83,,,,,22110.87,382491.94,142185.23,77839.07,,32543.15,10244.38,3918.37,,15434.53,49066.62,331231.35,-2412.99,129.74,,-15.03,,14988.25,12689.97,63950.56,640.47,,,,,,,20370,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,16683,I,3,3,2021,1
63842.36,57779.21,465639.50,0.00,,190.95,52331.56,,1920.74,0.00,,5927.94,2378.87,0.00,35225.95,563615.50,205962.48,69340.61,45977.36,92543.46,23900.96,31707.73,,36237.44,166.26,505836.29,-11006.63,723.09,24.73,15.78,-3448.80,49428.38,35736.55,93515.76,29673.41,63842.36,0.00,0.00,0.00,0.00,0.00,20409,B6,JetBlue Airways,B6,JetBlue Airways,16673,L,3,3,2021,3
65132.94,-58275.24,1185382.03,0.00,,430.55,117999.17,,1433.49,0.00,,13366.54,5363.96,0.00,79428.80,1403404.55,584931.61,197322.70,128109.08,286990.28,71424.64,89252.59,,103186.03,462.87,1461679.80,-30475.97,2013.07,69.06,-355.24,44521.28,137909.24,153681.44,95406.20,30273.26,65132.94,0.00,0.00,0.00,0.00,0.00,20409,B6,JetBlue Airways,B6,JetBlue Airways,06673,D,3,3,2021,3
65747.00,189167.00,4225590.00,1540.00,,44183.00,14915.00,,5423.00,0.00,,,577909.00,0.00,35376.00,4904936.00,1943411.00,416754.00,422024.00,930945.00,223629.00,438359.00,,313290.00,27357.00,4715769.00,-119937.00,8581.00,64.00,0.00,,-2379.00,-113671.00,75496.00,9749.00,65747.00,0.00,0.00,0.00,65747.00,0.00,19393,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,06725,D,3,3,2021,4
71457.97,94824.74,0.00,0.00,,312041.75,0.00,,0.00,0.00,,0.00,14791.61,0.00,0.00,326833.36,151548.48,32275.42,0.00,24476.87,305.60,11769.67,0.00,11632.57,0.00,232008.62,0.00,93.72,-7.59,-215.15,0.00,-2847.44,-2976.45,91848.29,20390.32,71457.97,0.00,0.00,0.00,,0.00,19917,5X,United Parcel Service,5X,United Parcel Service,16911,A,3,3,2021,4
72820.44,94867.87,0.00,0.00,,293803.92,0.00,,0.00,0.00,,0.00,14831.43,0.00,0.00,308635.35,130512.70,36178.53,0.00,23033.37,318.59,11477.48,0.00,12246.81,0.00,213767.48,0.00,257.13,40.99,-128.08,0.00,-2743.32,-2573.28,92294.60,19474.16,72820.44,0.00,0.00,0.00,,0.00,19917,5X,United Parcel Service,5X,United Parcel Service,16911,A,3,3,2021,3
76905.67,20697.43,274006.15,0.00,,0.00,0.00,,0.00,0.00,,0.00,7429.26,0.00,0.00,281435.41,82651.43,87331.42,29420.68,3256.08,0.00,23884.17,0.00,34194.20,0.00,260737.99,-10886.79,-1002.66,0.00,0.00,0.00,82028.50,70139.05,90836.48,13930.80,76905.67,0.00,0.00,0.00,,0.00,20452,YX,Republic Airline,YX,Republic Airline,06003,D,3,3,2021,2
78116.84,104981.99,0.00,52.61,,420969.06,0.00,,0.00,0.00,,0.00,382.97,0.00,0.00,421404.64,190400.95,56983.32,0.00,34151.56,497.45,16027.98,0.00,18361.40,0.00,316422.65,0.00,377.35,19.19,-248.03,0.00,-3942.88,-3794.37,101187.62,23070.78,78116.84,0.00,0.00,0.00,,0.00,19917,5X,United Parcel Service,5X,United Parcel Service,16913,P,3,3,2021,2
83296.00,106013.00,,0.00,,993533.00,,,,2976.00,,,1695.00,,803772.00,1801976.00,382801.00,108152.00,,234628.00,33096.00,164189.00,,75318.00,697779.00,1695963.00,3878.00,-34998.00,-5635.00,0.00,,2455.00,-34300.00,71713.00,-11583.00,83296.00,,,,,,20107,FX,Federal Express Corporation,FX,Federal Express Corporation,16197,P,3,3,2021,4
86314.73,113425.49,0.00,58.04,,465300.98,0.00,,0.00,0.00,,0.00,396.09,0.00,0.00,465755.11,210306.39,62600.20,0.00,36053.33,498.67,17965.29,0.00,24905.74,0.00,352329.62,0.00,402.48,64.16,-200.48,0.00,-4294.02,-4027.86,109397.64,23082.90,86314.73,0.00,0.00,0.00,,0.00,19917,5X,United Parcel Service,5X,United Parcel Service,16913,P,3,3,2021,3
90663.12,121887.20,0.00,57.05,,395377.08,0.00,,0.00,0.00,,0.00,326.75,0.00,0.00,395760.88,164442.29,47957.20,0.00,31732.65,455.40,13678.88,0.00,15607.26,0.00,273873.68,0.00,431.48,141.51,-336.98,0.00,-3609.32,-3373.31,118513.88,27850.76,90663.12,0.00,0.00,0.00,,0.00,19917,5X,United Parcel Service,5X,United Parcel Service,16913,P,3,3,2021,1
92675.85,139005.06,0.00,0.00,210853.60,210853.60,0.00,499868.41,32616.65,467251.76,11202.07,0.00,11202.07,0.00,0.00,721924.07,325355.42,100126.43,8143.87,63705.34,5668.49,42023.81,,37825.82,69.84,582919.01,-8929.77,0.00,-373.55,0.00,0.00,-1372.64,-10675.96,128329.10,35653.25,92675.85,0.00,0.00,0.00,92675.85,0.00,20007,5Y,Atlas Air Inc.,5Y,Atlas Air Inc.,16087,I,3,3,2021,4
94160.85,97130.56,,3275.10,,198546.45,,,,286702.38,,,,,7564.25,496088.18,151414.35,97021.64,,32949.34,8533.15,7155.12,,16187.77,85696.25,398957.62,-1016.02,248.41,,722.89,,-3.25,-47.97,97082.59,2921.75,,,,,,,20370,KAQ,Kalitta Air LLC,KAQ,Kalitta Air LLC,16683,I,3,3,2021,4
97910.47,80454.48,351044.02,0.00,,0.00,67958.82,,5134.13,0.00,,17469.25,24548.95,0.00,5727.60,471882.78,176737.76,34497.35,22858.69,59092.19,19510.30,34774.25,0.00,43957.76,0.00,391428.30,0.00,-16736.81,0.00,0.00,0.00,61736.95,45000.14,125454.62,27544.15,97910.47,0.00,,0.00,0.00,0.00,20368,G4,Allegiant Air,G4,Allegiant Air,06035,D,3,3,2021,2
104741.46,139008.67,0.00,34.33,,491338.02,0.00,,0.00,0.00,,0.00,633.66,0.00,0.00,492006.01,225788.81,52240.02,0.00,36015.23,449.66,17317.87,0.00,21185.75,0.00,352997.34,0.00,137.90,-11.16,-316.57,0.00,-4189.71,-4379.55,134629.12,29887.67,104741.46,0.00,0.00,0.00,,0.00,19917,5X,United Parcel Service,5X,United Parcel Service,16913,P,3,3,2021,4
112868.00,-993014.00,1569058.00,705.00,,41031.00,9729.00,,2953.00,0.00,,,364703.00,0.00,14759.00,2002938.00,1076890.00,393050.00,195535.00,633088.00,143211.00,221494.00,,305534.00,27150.00,2995952.00,-110543.00,10473.00,-345.00,0.00,,1235623.00,1135208.00,142194.00,29326.00,112868.00,0.00,0.00,0.00,112868.00,0.00,19393,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,06725,D,3,3,2021,1
117536.00,66396.00,452337.00,0.00,,14580.00,28721.00,,774.00,210.00,,3186.00,76027.00,0.00,14825.00,590660.00,182711.00,58874.00,49061.00,105370.00,39340.00,37977.00,,39531.00,11400.00,524264.00,-23235.00,-579.00,0.00,441.00,0.00,97991.00,74618.00,141014.00,23478.00,117536.00,0.00,0.00,0.00,,0.00,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10260,L,3,3,2021,3
176316.00,220832.00,1211296.00,10286.00,,23615.00,67515.00,,7273.00,205.00,,75424.00,34745.00,3087.00,447844.00,1881289.00,536621.00,125736.00,143731.00,237331.00,82824.00,91663.00,,77302.00,365250.00,1660457.00,-17780.00,-3281.00,0.00,-2275.00,16089.00,12388.00,5142.00,225974.00,49658.00,176316.00,0.00,0.00,0.00,,0.00,19930,AS,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,06031,D,3,3,2021,3
189586.00,107600.00,655936.00,8532.00,,102939.00,25635.00,,18659.00,337.00,,4033.00,117026.00,0.00,2356.00,935453.00,332668.00,73402.00,78653.00,168924.00,63068.00,60883.00,,48444.00,1811.00,827853.00,-37250.00,-928.00,0.00,707.00,0.00,157096.00,119625.00,227225.00,37639.00,189586.00,0.00,0.00,0.00,,0.00,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,10261,A,3,3,2021,3
312316.00,-33863.00,921711.00,10732.00,,22763.00,58564.00,,5215.00,189.00,,28680.00,25361.00,3023.00,379965.00,1456205.00,459301.00,127956.00,119411.00,214687.00,73071.00,69142.00,,75033.00,351467.00,1490068.00,-19060.00,-10258.00,0.00,-1989.00,50604.00,425305.00,444602.00,410739.00,98423.00,312316.00,0.00,0.00,0.00,,0.00,19930,AS,Alaska Airlines Inc.,AS,Alaska Airlines Inc.,06031,D,3,3,2021,2
336752.00,-126213.00,3283584.00,1657.00,,46314.00,14962.00,,5837.00,0.00,,,507946.00,0.00,21042.00,3881342.00,1538616.00,397417.00,355969.00,829588.00,193820.00,353846.00,,309511.00,28788.00,4007555.00,-111506.00,7262.00,-311.00,0.00,,716719.00,612164.00,485951.00,149199.00,336752.00,0.00,0.00,0.00,336752.00,0.00,19393,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,06725,D,3,3,2021,2
360400.54,12481.01,3199315.99,14987.89,,60919.35,185515.61,,58625.12,,,10173.44,1720.42,,1880452.66,5411710.49,1484897.99,426735.31,369676.88,1203728.53,211343.88,379656.99,,362829.58,960360.32,5399229.48,-254180.78,17315.76,-5213.34,,,688857.58,446779.22,459260.23,98859.69,360400.54,,,,360400.54,,19977,UA,United Air Lines Inc.,UA,United Air Lines Inc.,0A875,D,3,3,2021,3
431315.00,-28628.00,3899941.00,1607.00,,44612.00,16354.00,,9719.00,0.00,,,529110.00,0.00,25264.00,4526607.00,1836217.00,449129.00,431445.00,910605.00,217973.00,369788.00,,312101.00,27977.00,4555235.00,-110626.00,8139.00,-258.00,0.00,,711994.00,609249.00,580621.00,149306.00,431315.00,0.00,0.00,0.00,431315.00,0.00,19393,WN,Southwest Airlines Co.,WN,Southwest Airlines Co.,06725,D,3,3,2021,3
553963.67,-395724.00,3191351.00,12470.00,,53982.00,180998.00,,51346.00,2114.00,,13504.00,515787.00,0.00,1973255.00,5994807.00,1796060.00,447229.00,430220.00,1005359.00,339895.00,422559.00,,404053.00,1545156.00,6390531.00,-267851.00,-7534.00,1910.00,1137.00,0.00,1322969.67,1050631.67,654907.67,100944.00,553963.67,0.00,0.00,0.00,,0.00,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,01260,D,3,3,2021,2
654879.60,-52378.35,4519379.49,3212.95,,37138.49,274986.10,,3816.49,0.00,,5313.26,531638.75,0.00,1743108.58,7118594.12,2135392.33,771669.06,522619.85,809041.14,291650.21,919088.47,0.00,348839.65,1372671.76,7170972.47,-439021.43,4420.95,3397.39,0.00,0.00,1206562.92,775359.83,722981.48,68101.88,654879.60,0.00,0.00,0.00,,0.00,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,0A050,D,3,3,2021,3
656547.63,-410253.17,3628455.45,3589.43,,37003.43,262899.02,,0.00,0.00,,6651.45,487392.64,0.00,1545905.89,5971897.31,1885572.68,674423.77,431990.09,730067.29,251414.02,867711.43,0.00,342299.17,1198672.02,6382150.47,-449941.60,3360.70,-2393.40,0.00,0.00,1515242.82,1066268.52,656015.36,-532.27,656547.63,0.00,0.00,0.00,,0.00,19805,AA,American Airlines Inc.,AA,American Airlines Inc.,0A050,D,3,3,2021,2
861471.85,370605.00,4214869.00,11436.00,,57019.00,210075.00,,44456.00,2231.00,,15598.00,573994.00,0.00,2282562.00,7412240.00,1826676.00,598017.00,521054.00,1119087.00,417809.00,403335.00,,400462.00,1755195.00,7041635.00,-246771.00,-6146.00,-4900.00,4684.00,0.00,993348.85,740215.85,1110820.85,249349.00,861471.85,0.00,0.00,0.00,,0.00,19790,DL,Delta Air Lines Inc.,DL,Delta Air Lines Inc.,01260,D,3,3,2021,3
1086243.00,1486051.00,,0.00,,3030720.00,,,,5725.00,,,61066.00,,3602512.00,6700023.00,793161.00,499372.00,,426103.00,18435.00,458257.00,,208007.00,2810637.00,5213972.00,-3867.00,69725.00,,0.00,,-102534.00,-36676.00,1449375.00,363132.00,1086243.00,,,,,,20107,FX,Federal Express Corporation,FX,Federal Express Corporation,06200,D,3,3,2021,2
1118261.00,1302169.00,,0.00,,2959255.00,,,,2390.00,,,51739.00,,3422802.00,6436186.00,773062.00,500881.00,,416937.00,12257.00,479083.00,,213764.00,2738033.00,5134017.00,1501.00,-6940.00,,0.00,,-164629.00,-170068.00,1132101.00,13840.00,1118261.00,,,,,,20107,FX,Federal Express Corporation,FX,Federal Express Corporation,06200,D,3,3,2021,1
1143225.00,1532869.00,,0.00,,3055054.00,,,,246.00,,,52245.00,,3615506.00,6723051.00,859318.00,498302.00,,423545.00,15779.00,383655.00,,210807.00,2798776.00,5190182.00,2318.00,-9542.00,,0.00,,-86022.00,-93246.00,1439623.00,296398.00,1143225.00,,,,,,20107,FX,Federal Express Corporation,FX,Federal Express Corporation,06200,D,3,3,2021,3
1147791.00,1655837.00,,0.00,,3351251.00,,,,1776.00,,,68571.00,,4093119.00,7514717.00,959477.00,511989.00,,463839.00,68910.00,432853.00,,223081.00,3198731.00,5858880.00,-51.00,-147916.00,,0.00,,34037.00,-113930.00,1541907.00,394116.00,1147791.00,,,,,,20107,FX,Federal Express Corporation,FX,Federal Express Corporation,06200,D,3,3,2021,4
